fecha,docto,folio,tipo_mov,alm_,entradas,salidas,existencias,costo_unit,cant_costear,capas,codigo_proveedor,unidad,descripcion,stock_minimo,tipo_costeo,control_almacen,stock_maximo
2022-11-16,PP03839,57097,Salida a fáb.,1,0,0.06,60.24,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-11-16,RP00162,57095,Salida a fáb.,1,0,0.9,60.3,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-11-09,PP03820,56835,Salida a fáb.,1,0,0.2,61.2,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-11-09,PP03820,56832,Salida a fáb.,1,0,0.2,61.4,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-10-25,PP03795,56209,Salida a fáb.,1,0,0.16,239.613,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-10-24,PP03790,56120,Salida a fáb.,1,0,0.04,239.773,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-10-24,PP03784,56117,Salida a fáb.,1,0,0.46,239.813,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-10-20,RP00059,55916,Salida a fáb.,1,0,0.3,240.273,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-10-19,RP00057,55904,Salida a fáb.,1,0,1.2,240.573,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-10-19,RP0056,55902,Salida a fáb.,1,0,0.6,241.773,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-10-18,PP03766,55693,Salida a fáb.,1,0,0.07,242.373,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-10-18,PP03700,55657,Salida a fáb.,1,0,0.06,242.443,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-10-17,PP03697,55570,Salida a fáb.,1,0,0.3,242.503,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-10-17,PP03675,55427,Salida a fáb.,1,0,0.21,242.803,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-10-13,PR00154,55237,Salida a fáb.,1,0,0.2,243.013,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-10-13,RP00157,55233,Salida a fáb.,1,0,0.9,243.213,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-10-13,TP00157,55231,Salida a fáb.,1,0,1.05,244.113,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-10-13,RP00157,55227,Salida a fáb.,1,0,0.9,245.163,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-09-08,PP03654,53944,Salida a fáb.,1,0,2.4,246.063,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-09-07,PP03664,53869,Salida a fáb.,1,0,0.4,248.463,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-09-01,RP00156,53660,Salida a fáb.,1,0,0.9,248.863,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-08-22,PP03615,53109,Salida a fáb.,1,0,0.02,249.763,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-08-16,RP00154,52819,Salida a fáb.,1,0,0.6,249.783,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-08-16,RP00154,52817,Salida a fáb.,1,0,0.9,250.383,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-08-16,RP00154,52815,Salida a fáb.,1,0,0.9,251.283,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-08-12,RP00152,52659,Salida a fáb.,1,0,1.2,252.183,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2022-08-10,PP03594,52524,Salida a fáb.,1,0,2.0,253.383,41.25,0,0,TUINOX3/16T304C,M,"TUBING ACERO INOX TIPO 304 3/16 Ø""",12.0,P E P S,P,30.0
2023-02-17,PPO4024,60643,Salida a fáb.,1,0,22.0,1077.49,6.2907,0,0,CIN803.18X0.100,M,CINTA NICROMEL 3.18X0.100X4 OHM,0.0,P E P S,MP,0.0
2023-02-17,PP04024,60639,Salida a fáb.,1,0,22.0,1099.49,6.2907,0,0,CIN803.18X0.100,M,CINTA NICROMEL 3.18X0.100X4 OHM,0.0,P E P S,MP,0.0
2023-08-02,PPO4506,67858,Salida a fáb.,1,0,2.0,40.0,25.0,0,0,BUSLAT5/8X5/16X1,PZ,"BUSHING DE LATON 5/8X5/16X1""	TUS""",20.0,P E P S,G,50.0
2023-06-15,PP04363,65796,Salida a fáb.,1,0,20.0,42.0,39.4,0,0,BUSLAT5/8X5/16X1,PZ,"BUSHING DE LATON 5/8X5/16X1""	TUS""",20.0,P E P S,G,50.0
2023-03-22,PP04146,62111,Salida a fáb.,1,0,2.0,62.0,39.4,0,0,BUSLAT5/8X5/16X1,PZ,"BUSHING DE LATON 5/8X5/16X1""	TUS""",20.0,P E P S,G,50.0
2023-03-03,PP04102,61397,Salida a fáb.,1,0,8.0,64.0,39.4,0,0,BUSLAT5/8X5/16X1,PZ,"BUSHING DE LATON 5/8X5/16X1""	TUS""",20.0,P E P S,G,50.0
2023-02-15,PP04036,60524,Salida a fáb.,1,0,2.0,72.0,39.4,0,0,BUSLAT5/8X5/16X1,PZ,"BUSHING DE LATON 5/8X5/16X1""	TUS""",20.0,P E P S,G,50.0
2022-12-22,PP03919,58532,Salida a fáb.,1,0,2.0,27.0,25.0,0,0,BUSLAT5/8X5/16X1,PZ,"BUSHING DE LATON 5/8X5/16X1""	TUS""",20.0,P E P S,G,50.0
2022-12-05,PP03880,57780,Salida a fáb.,1,0,18.0,29.0,25.0,0,0,BUSLAT5/8X5/16X1,PZ,"BUSHING DE LATON 5/8X5/16X1""	TUS""",20.0,P E P S,G,50.0
2022-11-25,PP03856,57405,Salida a fáb.,1,0,6.0,47.0,25.0,0,0,BUSLAT5/8X5/16X1,PZ,"BUSHING DE LATON 5/8X5/16X1""	TUS""",20.0,P E P S,G,50.0
2023-08-02,PP04507,67859,Salida a fáb.,1,0,12.0,6.0,9.7,0,0,CERCAR 7/8,PZ,CERAMICO P/CARTUCHO 6 BARR,100.0,P E P S,I,200.0
2022-12-21,PPO3906,58408,Salida a fáb.,1,0,20.0,18.0,9.7,0,0,CERCAR 7/8,PZ,CERAMICO P/CARTUCHO 6 BARR,100.0,P E P S,I,200.0
2023-07-18,PPO4454,67141,Salida a fáb.,1,0,12.0,410.0,2.95,0,0,"TORINOX3/16X20""",PZ,"TORNILLO C/GOTA INOX STD 3/16X2""",0.0,P E P S,CB,0.0
2023-07-18,PP04454,67140,Salida a fáb.,1,0,12.0,422.0,2.95,0,0,"TORINOX3/16X20""",PZ,"TORNILLO C/GOTA INOX STD 3/16X2""",0.0,P E P S,CB,0.0
2023-07-12,PP04442,66939,Salida a fáb.,1,0,2.0,434.0,2.95,0,0,"TORINOX3/16X20""",PZ,"TORNILLO C/GOTA INOX STD 3/16X2""",0.0,P E P S,CB,0.0
2023-07-03,PP04411,66520,Salida a fáb.,1,0,8.0,436.0,2.95,0,0,"TORINOX3/16X20""",PZ,"TORNILLO C/GOTA INOX STD 3/16X2""",0.0,P E P S,CB,0.0
2023-05-31,PP04317,65172,Salida a fáb.,1,0,6.0,444.0,2.95,0,0,"TORINOX3/16X20""",PZ,"TORNILLO C/GOTA INOX STD 3/16X2""",0.0,P E P S,CB,0.0
2023-05-22,PP04191,64660,Salida a fáb.,1,0,18.0,450.0,2.95,0,0,"TORINOX3/16X20""",PZ,"TORNILLO C/GOTA INOX STD 3/16X2""",0.0,P E P S,CB,0.0
2023-05-16,PP04254,64375,Salida a fáb.,1,0,24.0,468.0,2.95,0,0,"TORINOX3/16X20""",PZ,"TORNILLO C/GOTA INOX STD 3/16X2""",0.0,P E P S,CB,0.0
2023-05-03,PP04251,63910,Salida a fáb.,1,0,2.0,492.0,2.95,0,0,"TORINOX3/16X20""",PZ,"TORNILLO C/GOTA INOX STD 3/16X2""",0.0,P E P S,CB,0.0
2023-05-03,PP04244,63908,Salida a fáb.,1,0,6.0,494.0,2.95,0,0,"TORINOX3/16X20""",PZ,"TORNILLO C/GOTA INOX STD 3/16X2""",0.0,P E P S,CB,0.0
2023-01-10,PP03930,58883,Salida a fáb.,1,0,4.0,620.0,2.95,0,0,"TORINOX3/16X20""",PZ,"TORNILLO C/GOTA INOX STD 3/16X2""",0.0,P E P S,CB,0.0
2023-01-09,PP03930,58821,Salida a fáb.,1,0,2.0,624.0,2.95,0,0,"TORINOX3/16X20""",PZ,"TORNILLO C/GOTA INOX STD 3/16X2""",0.0,P E P S,CB,0.0
2022-12-14,PP03897,58115,Salida a fáb.,1,0,10.0,626.0,2.95,0,0,"TORINOX3/16X20""",PZ,"TORNILLO C/GOTA INOX STD 3/16X2""",0.0,P E P S,CB,0.0
2022-11-09,PP03815,56826,Salida a fáb.,1,0,6.0,636.0,2.95,0,0,"TORINOX3/16X20""",PZ,"TORNILLO C/GOTA INOX STD 3/16X2""",0.0,P E P S,CB,0.0
2022-10-11,PP03705,55093,Salida a fáb.,1,0,2.0,642.0,2.95,0,0,"TORINOX3/16X20""",PZ,"TORNILLO C/GOTA INOX STD 3/16X2""",0.0,P E P S,CB,0.0
2022-08-31,PP03651,53581,Salida a fáb.,1,0,2.0,644.0,2.95,0,0,"TORINOX3/16X20""",PZ,"TORNILLO C/GOTA INOX STD 3/16X2""",0.0,P E P S,CB,0.0
2022-08-31,PP03651,53579,Salida a fáb.,1,0,4.0,646.0,2.95,0,0,"TORINOX3/16X20""",PZ,"TORNILLO C/GOTA INOX STD 3/16X2""",0.0,P E P S,CB,0.0
2023-06-14,PP04338,65726,Salida a fáb.,1,0,0.15,292.1,3.0,0,0,ESPG-1MMSIL,M,ESPAGUETI F.V. C/SILICON 1MMØ,0.0,P E P S,MP,0.0
2023-05-23,PP04278,64696,Salida a fáb.,1,0,2.0,292.25,3.0,0,0,ESPG-1MMSIL,M,ESPAGUETI F.V. C/SILICON 1MMØ,0.0,P E P S,MP,0.0
2023-04-27,PP04214,63706,Salida a fáb.,1,0,2.0,294.25,3.0,0,0,ESPG-1MMSIL,M,ESPAGUETI F.V. C/SILICON 1MMØ,0.0,P E P S,MP,0.0
2023-04-26,PP04203,63647,Salida a fáb.,1,0,0.9,296.25,3.0,0,0,ESPG-1MMSIL,M,ESPAGUETI F.V. C/SILICON 1MMØ,0.0,P E P S,MP,0.0
2023-04-26,PP04203,63645,Salida a fáb.,1,0,2.85,297.15,3.0,0,0,ESPG-1MMSIL,M,ESPAGUETI F.V. C/SILICON 1MMØ,0.0,P E P S,MP,0.0
2022-08-15,PP03583,52745,Salida a fáb.,1,0,0.2,328.5,329.9,0,0,ESPG-1MMSIL,M,ESPAGUETI F.V. C/SILICON 1MMØ,0.0,P E P S,MP,0.0
2023-06-30,PP04390,66454,Salida a fáb.,1,0,8.0,20140.5294,0.54,0,0,ALDSD-25,M,ALAMBRE DSD CAL.25,0.0,P E P S,MP,0.0
2023-06-30,PP04382,66472,Salida a fáb.,1,0,5.31,49.99,86.65173,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2023-05-31,PP04318,65177,Salida a fáb.,1,0,1.4,25.3,110.0,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2023-05-17,PP04263,64430,Salida a fáb.,1,0,7.2,26.7,110.0,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2023-05-16,PR00170,64371,Salida a fáb.,1,0,7.2,33.9,110.0,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2023-05-09,PP04208,64107,Salida a fáb.,1,0,7.2,41.1,110.0,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2023-04-11,OT00006,62926,Salida a fáb.,1,0,0.2,18.3,84.0,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2023-04-11,OT00006,62919,Salida a fáb.,1,0,0.2,18.5,84.0,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2023-03-30,RP00183,62474,Salida a fáb.,1,0,7.0,18.7,84.0,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2023-03-29,PP04167,62417,Salida a fáb.,1,0,1.06,25.7,84.0,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2023-02-24,PP04063,61019,Salida a fáb.,1,0,0.53,26.76,84.0,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2023-02-13,PP04012,60374,Salida a fáb.,1,0,0.9,7.29,86.65173,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2023-02-07,PP03993,60104,Salida a fáb.,1,0,1.0,8.19,86.65173,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2023-01-25,PP03965,59583,Salida a fáb.,1,0,5.31,9.19,86.65173,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2022-12-07,PP03866,57882,Salida a fáb.,1,0,8.0,35.26,73.0,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2022-10-20,PP01934,55970,Salida a fáb.,1,0,4.8,43.26,82.85417,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2022-10-18,PR00155,55677,Salida a fáb.,1,0,2.0,48.06,84.0,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2022-10-18,PP03739,55669,Salida a fáb.,1,0,5.0,50.06,84.0,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2022-10-18,PP03719,55660,Salida a fáb.,1,0,6.0,55.06,84.0,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2022-10-17,RP00159,55394,Salida a fáb.,1,0,8.0,61.06,84.0,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2022-10-17,RP00158,55392,Salida a fáb.,1,0,6.0,69.06,84.0,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2022-09-07,PP03658,53867,Salida a fáb.,1,0,1.3,55.06,84.0,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2022-08-12,RP00152,52661,Salida a fáb.,1,0,2.4,56.36,84.0,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2022-08-10,PP03581,52534,Salida a fáb.,1,0,1.05,43.76,73.0,0,0,ALEK14,M,"ELEMENTO TERMOPAR TIPO K"" CAL.14""",10.0,P E P S,MP,0.0
2023-07-13,PP04448,66974,Salida a fáb.,1,0,17.04,137.72,39.0,0,0,CABTERTJ-24,M,CABLE P/TERMOPAR MALLA TJ CAL. 24,100.0,P E P S,C,200.0
2023-07-13,PP04447,66973,Salida a fáb.,1,0,17.04,154.76,39.0,0,0,CABTERTJ-24,M,CABLE P/TERMOPAR MALLA TJ CAL. 24,100.0,P E P S,C,200.0
2023-06-15,PP04362,65799,Salida a fáb.,1,0,1.6,71.8,39.0,0,0,CABTERTJ-24,M,CABLE P/TERMOPAR MALLA TJ CAL. 24,100.0,P E P S,C,200.0
2023-05-22,PP04252,64600,Salida a fáb.,1,0,12.4,73.4,39.0,0,0,CABTERTJ-24,M,CABLE P/TERMOPAR MALLA TJ CAL. 24,100.0,P E P S,C,200.0
2023-03-28,PP04155,62344,Salida a fáb.,1,0,14.2,85.8,39.0,0,0,CABTERTJ-24,M,CABLE P/TERMOPAR MALLA TJ CAL. 24,100.0,P E P S,C,200.0
2023-02-21,PP04050,60813,Salida a fáb.,1,0,2.2,0.0,40.0,0,0,CABTERTJ-24,M,CABLE P/TERMOPAR MALLA TJ CAL. 24,100.0,P E P S,C,200.0
2023-01-31,PP03998,59878,Salida a fáb.,1,0,6.5,1.3,40.0,0,0,CABTERTJ-24,M,CABLE P/TERMOPAR MALLA TJ CAL. 24,100.0,P E P S,C,200.0
2023-01-30,PPO3981,59795,Salida a fáb.,1,0,6.2,7.8,40.0,0,0,CABTERTJ-24,M,CABLE P/TERMOPAR MALLA TJ CAL. 24,100.0,P E P S,C,200.0
2022-12-08,PP03886,57928,Salida a fáb.,1,0,1.26,16.83,40.0,0,0,CABTERTJ-24,M,CABLE P/TERMOPAR MALLA TJ CAL. 24,100.0,P E P S,C,200.0
2022-12-08,PP03884,57927,Salida a fáb.,1,0,0.42,18.09,40.0,0,0,CABTERTJ-24,M,CABLE P/TERMOPAR MALLA TJ CAL. 24,100.0,P E P S,C,200.0
2022-11-29,PP03858,57529,Salida a fáb.,1,0,2.2,18.51,40.0,0,0,CABTERTJ-24,M,CABLE P/TERMOPAR MALLA TJ CAL. 24,100.0,P E P S,C,200.0
2022-10-24,PP03790,56120,Salida a fáb.,1,0,1.75,20.71,40.0,0,0,CABTERTJ-24,M,CABLE P/TERMOPAR MALLA TJ CAL. 24,100.0,P E P S,C,200.0
2022-10-24,PP03784,56117,Salida a fáb.,1,0,3.51,22.46,40.0,0,0,CABTERTJ-24,M,CABLE P/TERMOPAR MALLA TJ CAL. 24,100.0,P E P S,C,200.0
2022-10-17,PP03723,55500,Salida a fáb.,1,0,0.8,25.97,40.0,0,0,CABTERTJ-24,M,CABLE P/TERMOPAR MALLA TJ CAL. 24,100.0,P E P S,C,200.0
2022-10-17,PP03689,55357,Salida a fáb.,1,0,0.35,26.77,40.0,0,0,CABTERTJ-24,M,CABLE P/TERMOPAR MALLA TJ CAL. 24,100.0,P E P S,C,200.0
2022-08-10,PP03582,52538,Salida a fáb.,1,0,3.0,27.12,40.0,0,0,CABTERTJ-24,M,CABLE P/TERMOPAR MALLA TJ CAL. 24,100.0,P E P S,C,200.0
2023-08-09,PP04524,68073,Salida a fáb.,1,0,1.0,18.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-08-01,PP04498,67775,Salida a fáb.,1,0,1.0,4.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-07-25,PP04483,67483,Salida a fáb.,1,0,2.0,13.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-06-30,PP04382,66472,Salida a fáb.,1,0,2.0,0.0,146.0,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-06-14,PP04366,65689,Salida a fáb.,1,0,2.0,2.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-06-14,PP04321,65679,Salida a fáb.,1,0,1.0,4.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-05-31,PP04318,65177,Salida a fáb.,1,0,1.0,5.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-05-29,PP04302,64982,Salida a fáb.,1,0,2.0,6.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-05-29,PP04282,64948,Salida a fáb.,1,0,1.0,8.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-05-29,PP04282,64946,Salida a fáb.,1,0,1.0,9.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-05-23,PP04308,64715,Salida a fáb.,1,0,2.0,0.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-05-22,PR00179,64598,Salida a fáb.,1,0,2.0,0.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-05-03,PP04249,63917,Salida a fáb.,1,0,2.0,0.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-05-02,PP04240,63866,Salida a fáb.,1,0,3.0,0.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-04-14,PP04190,63140,Salida a fáb.,1,0,3.0,0.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-03-31,PP04180,62593,Salida a fáb.,1,0,2.0,7.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-03-22,PP04143,62109,Salida a fáb.,1,0,1.0,9.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-03-08,OT00056,61588,Salida a fáb.,1,0,2.0,10.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-03-06,PP04115,61429,Salida a fáb.,1,0,1.0,12.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-03-01,PP04105,61301,Salida a fáb.,1,0,4.0,13.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-02-13,PP04012,60374,Salida a fáb.,1,0,2.0,2.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-02-10,PP04012,60310,Salida a fáb.,1,0,1.0,4.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-02-08,PP03995,60165,Salida a fáb.,1,0,1.0,5.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-01-25,PP03965,59583,Salida a fáb.,1,0,3.0,6.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2023-01-23,PP03968,59406,Salida a fáb.,1,0,2.0,9.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2022-12-07,PP03866,57882,Salida a fáb.,1,0,10.0,10.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2022-11-09,PP03820,56835,Salida a fáb.,1,0,1.0,5.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2022-11-09,PP03820,56832,Salida a fáb.,1,0,1.0,6.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2022-11-09,PP03817,56829,Salida a fáb.,1,0,1.0,7.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2022-11-01,PP03804,56520,Salida a fáb.,1,0,1.0,8.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2022-10-20,PP01887,55978,Salida a fáb.,1,0,1.0,9.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2022-10-18,PP03780,55754,Salida a fáb.,1,0,2.0,10.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2022-10-17,PP03697,55570,Salida a fáb.,1,0,1.0,12.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2022-10-14,PP03737,55265,Salida a fáb.,1,0,1.0,13.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2022-09-08,PP03675,53940,Salida a fáb.,1,0,1.0,14.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2022-09-07,PP03668,53879,Salida a fáb.,1,0,1.0,5.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2022-09-07,PP03657,53875,Salida a fáb.,1,0,4.0,6.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2022-09-07,PP03658,53873,Salida a fáb.,1,0,1.0,10.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2022-09-07,PP03658,53867,Salida a fáb.,1,0,1.0,11.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2022-08-16,PP03581,52810,Salida a fáb.,1,0,3.0,16.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
2022-08-10,PP03581,52534,Salida a fáb.,1,0,3.0,4.0,168.17,0,0,CABMARSTD,PZ,CABEZA MARINA DE ALUMINIO STD,20.0,P E P S,K,40.0
